series,category,style_number,color_code,block_id,metric,value_type,tag_price,value
Swim Trunks,Flat mouth,113141609,74,A,Cumulative Sales,Quantity,158,76.0
Swim Trunks,Flat mouth,113141609,74,A,Cumulative Sales,Tag Price Amount,158,12008.0
Swim Trunks,Flat mouth,113141609,74,A,Cumulative Sales,Sales Amount,158,9525.9
Swim Trunks,Flat mouth,113141609,74,A,Cumulative Sales,Discount,158,0.793296135909394
Swim Trunks,Flat mouth,113141609,74,A,Inventory,Quantity,158,677.0
Swim Trunks,Flat mouth,113141609,74,A,Inventory,Tag Price Amount,158,106966.0
Swim Trunks,Five Points,112141501,75,B,Cumulative Sales,Quantity,298,1.0
Swim Trunks,Five Points,112141501,75,B,Cumulative Sales,Tag Price Amount,298,298.0
Swim Trunks,Five Points,112141501,75,B,Cumulative Sales,Sales Amount,298,209.0
Swim Trunks,Five Points,112141501,75,B,Cumulative Sales,Discount,298,0.701342281879195
Swim Trunks,Five Points,112141501,75,B,Inventory,Quantity,298,14.0
Swim Trunks,Five Points,112141501,75,B,Inventory,Tag Price Amount,298,4172.0
Swim Trunks,Flat mouth,113141611,67,A,Cumulative Sales,Quantity,158,43.0
Swim Trunks,Flat mouth,113141611,67,A,Cumulative Sales,Tag Price Amount,158,6794.0
Swim Trunks,Flat mouth,113141611,67,A,Cumulative Sales,Sales Amount,158,5676.04
Swim Trunks,Flat mouth,113141611,67,A,Cumulative Sales,Discount,158,0.83544892552252
Swim Trunks,Flat mouth,113141611,67,A,Inventory,Quantity,158,475.0
Swim Trunks,Flat mouth,113141611,67,A,Inventory,Tag Price Amount,158,75050.0
Swim Trunks,Five Points,112141505,80,B,Cumulative Sales,Quantity,398,1.0
Swim Trunks,Five Points,112141505,80,B,Cumulative Sales,Tag Price Amount,398,398.0
Swim Trunks,Five Points,112141505,80,B,Cumulative Sales,Sales Amount,398,358.2
Swim Trunks,Five Points,112141505,80,B,Cumulative Sales,Discount,398,0.9
Swim Trunks,Five Points,112141505,80,B,Inventory,Quantity,398,55.0
Swim Trunks,Five Points,112141505,80,B,Inventory,Tag Price Amount,398,21890.0
Swim Trunks,Flat mouth,113141609,50,A,Cumulative Sales,Quantity,158,40.0
Swim Trunks,Flat mouth,113141609,50,A,Cumulative Sales,Tag Price Amount,158,6320.0
Swim Trunks,Flat mouth,113141609,50,A,Cumulative Sales,Sales Amount,158,5099.1
Swim Trunks,Flat mouth,113141609,50,A,Cumulative Sales,Discount,158,0.806819620253165
Swim Trunks,Flat mouth,113141609,50,A,Inventory,Quantity,158,551.0
Swim Trunks,Flat mouth,113141609,50,A,Inventory,Tag Price Amount,158,87058.0
Swim Trunks,Flat mouth,109141614,71,B,Cumulative Sales,Quantity,159,2.0
Swim Trunks,Flat mouth,109141614,71,B,Cumulative Sales,Tag Price Amount,159,318.0
Swim Trunks,Flat mouth,109141614,71,B,Cumulative Sales,Sales Amount,159,318.0
Swim Trunks,Flat mouth,109141614,71,B,Cumulative Sales,Discount,159,1.0
Swim Trunks,Flat mouth,109141614,71,B,Inventory,Quantity,159,17.0
Swim Trunks,Flat mouth,109141614,71,B,Inventory,Tag Price Amount,159,2703.0
Swim Trunks,Flat mouth,113141603,68,A,Cumulative Sales,Quantity,198,39.0
Swim Trunks,Flat mouth,113141603,68,A,Cumulative Sales,Tag Price Amount,198,7722.0
Swim Trunks,Flat mouth,113141603,68,A,Cumulative Sales,Sales Amount,198,5801.1
Swim Trunks,Flat mouth,113141603,68,A,Cumulative Sales,Discount,198,0.751243201243201
Swim Trunks,Flat mouth,113141603,68,A,Inventory,Quantity,198,313.0
Swim Trunks,Flat mouth,113141603,68,A,Inventory,Tag Price Amount,198,61974.0
Swim Trunks,Flat mouth,109141615,64,B,Cumulative Sales,Quantity,129,2.0
Swim Trunks,Flat mouth,109141615,64,B,Cumulative Sales,Tag Price Amount,129,258.0
Swim Trunks,Flat mouth,109141615,64,B,Cumulative Sales,Sales Amount,129,258.0
Swim Trunks,Flat mouth,109141615,64,B,Cumulative Sales,Discount,129,1.0
Swim Trunks,Flat mouth,109141615,64,B,Inventory,Quantity,129,6.0
Swim Trunks,Flat mouth,109141615,64,B,Inventory,Tag Price Amount,129,774.0
Swim Trunks,Flat mouth,113141612,97,A,Cumulative Sales,Quantity,198,35.0
Swim Trunks,Flat mouth,113141612,97,A,Cumulative Sales,Tag Price Amount,198,6930.0
Swim Trunks,Flat mouth,113141612,97,A,Cumulative Sales,Sales Amount,198,5626.04
Swim Trunks,Flat mouth,113141612,97,A,Cumulative Sales,Discount,198,0.811838383838384
Swim Trunks,Flat mouth,113141612,97,A,Inventory,Quantity,198,310.0
Swim Trunks,Flat mouth,113141612,97,A,Inventory,Tag Price Amount,198,61380.0
Swim Trunks,Flat mouth,112141601,75,B,Cumulative Sales,Quantity,158,2.0
Swim Trunks,Flat mouth,112141601,75,B,Cumulative Sales,Tag Price Amount,158,316.0
Swim Trunks,Flat mouth,112141601,75,B,Cumulative Sales,Sales Amount,158,316.0
Swim Trunks,Flat mouth,112141601,75,B,Cumulative Sales,Discount,158,1.0
Swim Trunks,Flat mouth,112141601,75,B,Inventory,Quantity,158,40.0
Swim Trunks,Flat mouth,112141601,75,B,Inventory,Tag Price Amount,158,6320.0
Swimwear,One-piece long dress,113111104,80,A,Cumulative Sales,Quantity,398,46.0
Swimwear,One-piece long dress,113111104,80,A,Cumulative Sales,Tag Price Amount,398,18308.0
Swimwear,One-piece long dress,113111104,80,A,Cumulative Sales,Sales Amount,398,14621.9
Swimwear,One-piece long dress,113111104,80,A,Cumulative Sales,Discount,398,0.798661787196854
Swimwear,One-piece long dress,113111104,80,A,Inventory,Quantity,398,344.0
Swimwear,One-piece long dress,113111104,80,A,Inventory,Tag Price Amount,398,136912.0
Swimwear,One-piece long dress,112111128,80,B,Cumulative Sales,Quantity,528,1.0
Swimwear,One-piece long dress,112111128,80,B,Cumulative Sales,Tag Price Amount,528,528.0
Swimwear,One-piece long dress,112111128,80,B,Cumulative Sales,Sales Amount,528,370.0
Swimwear,One-piece long dress,112111128,80,B,Cumulative Sales,Discount,528,0.700757575757576
Swimwear,One-piece long dress,112111128,80,B,Inventory,Quantity,528,23.0
Swimwear,One-piece long dress,112111128,80,B,Inventory,Tag Price Amount,528,12144.0
Swimwear,One-piece straight waistband,113111602,75,A,Cumulative Sales,Quantity,398,37.0
Swimwear,One-piece straight waistband,113111602,75,A,Cumulative Sales,Tag Price Amount,398,14726.0
Swimwear,One-piece straight waistband,113111602,75,A,Cumulative Sales,Sales Amount,398,11058.6
Swimwear,One-piece straight waistband,113111602,75,A,Cumulative Sales,Discount,398,0.75095749015347
Swimwear,One-piece straight waistband,113111602,75,A,Inventory,Quantity,398,298.0
Swimwear,One-piece straight waistband,113111602,75,A,Inventory,Tag Price Amount,398,118604.0
Swimwear,One-piece long dress,113111119,92,B,Cumulative Sales,Quantity,499,1.0
Swimwear,One-piece long dress,113111119,92,B,Cumulative Sales,Tag Price Amount,499,499.0
Swimwear,One-piece long dress,113111119,92,B,Cumulative Sales,Sales Amount,499,399.0
Swimwear,One-piece long dress,113111119,92,B,Cumulative Sales,Discount,499,0.799599198396794
Swimwear,One-piece long dress,113111119,92,B,Inventory,Quantity,499,241.0
Swimwear,One-piece long dress,113111119,92,B,Inventory,Tag Price Amount,499,120259.0
Swimwear,Two-piece separates pants,113111227,80,A,Cumulative Sales,Quantity,398,37.0
Swimwear,Two-piece separates pants,113111227,80,A,Cumulative Sales,Tag Price Amount,398,14726.0
Swimwear,Two-piece separates pants,113111227,80,A,Cumulative Sales,Sales Amount,398,11288.9
Swimwear,Two-piece separates pants,113111227,80,A,Cumulative Sales,Discount,398,0.766596495993481
Swimwear,Two-piece separates pants,113111227,80,A,Inventory,Quantity,398,230.0
Swimwear,Two-piece separates pants,113111227,80,A,Inventory,Tag Price Amount,398,91540.0
Swimwear,One-piece Triangle,112111308,80,B,Cumulative Sales,Quantity,398,1.0
Swimwear,One-piece Triangle,112111308,80,B,Cumulative Sales,Tag Price Amount,398,398.0
Swimwear,One-piece Triangle,112111308,80,B,Cumulative Sales,Sales Amount,398,278.6
Swimwear,One-piece Triangle,112111308,80,B,Cumulative Sales,Discount,398,0.7
Swimwear,One-piece Triangle,112111308,80,B,Inventory,Quantity,398,2.0
Swimwear,One-piece Triangle,112111308,80,B,Inventory,Tag Price Amount,398,796.0
Swimwear,One-piece long dress,113111104,75,A,Cumulative Sales,Quantity,398,34.0
Swimwear,One-piece long dress,113111104,75,A,Cumulative Sales,Tag Price Amount,398,13532.0
Swimwear,One-piece long dress,113111104,75,A,Cumulative Sales,Sales Amount,398,10294.9
Swimwear,One-piece long dress,113111104,75,A,Cumulative Sales,Discount,398,0.760781850428614
Swimwear,One-piece long dress,113111104,75,A,Inventory,Quantity,398,82.0
Swimwear,One-piece long dress,113111104,75,A,Inventory,Tag Price Amount,398,32636.0
Swimwear,One-piece Triangle,112111311,80,B,Cumulative Sales,Quantity,398,1.0
Swimwear,One-piece Triangle,112111311,80,B,Cumulative Sales,Tag Price Amount,398,398.0
Swimwear,One-piece Triangle,112111311,80,B,Cumulative Sales,Sales Amount,398,350.2
Swimwear,One-piece Triangle,112111311,80,B,Cumulative Sales,Discount,398,0.879899497487437
Swimwear,One-piece Triangle,112111311,80,B,Inventory,Quantity,398,9.0
Swimwear,One-piece Triangle,112111311,80,B,Inventory,Tag Price Amount,398,3582.0
Swimwear,One-piece long dress,113111113,75,A,Cumulative Sales,Quantity,398,30.0
Swimwear,One-piece long dress,113111113,75,A,Cumulative Sales,Tag Price Amount,398,11940.0
Swimwear,One-piece long dress,113111113,75,A,Cumulative Sales,Sales Amount,398,8451.0
Swimwear,One-piece long dress,113111113,75,A,Cumulative Sales,Discount,398,0.707788944723618
Swimwear,One-piece long dress,113111113,75,A,Inventory,Quantity,398,180.0
Swimwear,One-piece long dress,113111113,75,A,Inventory,Tag Price Amount,398,71640.0
Swimwear,Two-piece separates pants,112111220,75,B,Cumulative Sales,Quantity,398,1.0
Swimwear,Two-piece separates pants,112111220,75,B,Cumulative Sales,Tag Price Amount,398,398.0
Swimwear,Two-piece separates pants,112111220,75,B,Cumulative Sales,Sales Amount,398,358.2
Swimwear,Two-piece separates pants,112111220,75,B,Cumulative Sales,Discount,398,0.9
Swimwear,Two-piece separates pants,112111220,75,B,Inventory,Quantity,398,10.0
Swimwear,Two-piece separates pants,112111220,75,B,Inventory,Tag Price Amount,398,3980.0
Swimwear,Two-piece separates pants,113111227,97,A,Cumulative Sales,Quantity,398,27.0
Swimwear,Two-piece separates pants,113111227,97,A,Cumulative Sales,Tag Price Amount,398,10746.0
Swimwear,Two-piece separates pants,113111227,97,A,Cumulative Sales,Sales Amount,398,7733.9
Swimwear,Two-piece separates pants,113111227,97,A,Cumulative Sales,Discount,398,0.719700353619952
Swimwear,Two-piece separates pants,113111227,97,A,Inventory,Quantity,398,219.0
Swimwear,Two-piece separates pants,113111227,97,A,Inventory,Tag Price Amount,398,87162.0
Swimwear,Two-piece separates pants,112111233,80,B,Cumulative Sales,Quantity,328,1.0
Swimwear,Two-piece separates pants,112111233,80,B,Cumulative Sales,Tag Price Amount,328,328.0
Swimwear,Two-piece separates pants,112111233,80,B,Cumulative Sales,Sales Amount,328,229.6
Swimwear,Two-piece separates pants,112111233,80,B,Cumulative Sales,Discount,328,0.7
Swimwear,Two-piece separates pants,112111233,80,B,Inventory,Quantity,328,66.0
Swimwear,Two-piece separates pants,112111233,80,B,Inventory,Tag Price Amount,328,21648.0
Swimwear,One-piece long dress,112111102,28,A,Cumulative Sales,Quantity,498,25.0
Swimwear,One-piece long dress,112111102,28,A,Cumulative Sales,Tag Price Amount,498,12450.0
Swimwear,One-piece long dress,112111102,28,A,Cumulative Sales,Sales Amount,498,8590.0
Swimwear,One-piece long dress,112111102,28,A,Cumulative Sales,Discount,498,0.68995983935743
Swimwear,One-piece long dress,112111102,28,A,Inventory,Quantity,498,64.0
Swimwear,One-piece long dress,112111102,28,A,Inventory,Tag Price Amount,498,31872.0
Swimwear,Two-piece dress set,113111323,95,B,Cumulative Sales,Quantity,998,1.0
Swimwear,Two-piece dress set,113111323,95,B,Cumulative Sales,Tag Price Amount,998,998.0
Swimwear,Two-piece dress set,113111323,95,B,Cumulative Sales,Sales Amount,998,878.0
Swimwear,Two-piece dress set,113111323,95,B,Cumulative Sales,Discount,998,0.879759519038076
Swimwear,Two-piece dress set,113111323,95,B,Inventory,Quantity,998,104.0
Swimwear,Two-piece dress set,113111323,95,B,Inventory,Tag Price Amount,998,103792.0
Swimwear,One-piece straight waistband,113111602,63,A,Cumulative Sales,Quantity,398,21.0
Swimwear,One-piece straight waistband,113111602,63,A,Cumulative Sales,Tag Price Amount,398,8358.0
Swimwear,One-piece straight waistband,113111602,63,A,Cumulative Sales,Sales Amount,398,6498.6
Swimwear,One-piece straight waistband,113111602,63,A,Cumulative Sales,Discount,398,0.777530509691314
Swimwear,One-piece straight waistband,113111602,63,A,Inventory,Quantity,398,304.0
Swimwear,One-piece straight waistband,113111602,63,A,Inventory,Tag Price Amount,398,120992.0
Swimwear,Three-piece Separate Dress,112111205,97,B,Cumulative Sales,Quantity,398,1.0
Swimwear,Three-piece Separate Dress,112111205,97,B,Cumulative Sales,Tag Price Amount,398,398.0
Swimwear,Three-piece Separate Dress,112111205,97,B,Cumulative Sales,Sales Amount,398,398.0
Swimwear,Three-piece Separate Dress,112111205,97,B,Cumulative Sales,Discount,398,1.0
Swimwear,Three-piece Separate Dress,112111205,97,B,Inventory,Quantity,398,7.0
Swimwear,Three-piece Separate Dress,112111205,97,B,Inventory,Tag Price Amount,398,2786.0
Swimwear,One-piece straight waistband,113111602,80,A,Cumulative Sales,Quantity,398,21.0
Swimwear,One-piece straight waistband,113111602,80,A,Cumulative Sales,Tag Price Amount,398,8358.0
Swimwear,One-piece straight waistband,113111602,80,A,Cumulative Sales,Sales Amount,398,6593.3
Swimwear,One-piece straight waistband,113111602,80,A,Cumulative Sales,Discount,398,0.788860971524288
Swimwear,One-piece straight waistband,113111602,80,A,Inventory,Quantity,398,296.0
Swimwear,One-piece straight waistband,113111602,80,A,Inventory,Tag Price Amount,398,117808.0
Swimwear,Three-piece Separate Dress,112111206,75,B,Cumulative Sales,Quantity,498,1.0
Swimwear,Three-piece Separate Dress,112111206,75,B,Cumulative Sales,Tag Price Amount,498,498.0
Swimwear,Three-piece Separate Dress,112111206,75,B,Cumulative Sales,Sales Amount,498,438.2
Swimwear,Three-piece Separate Dress,112111206,75,B,Cumulative Sales,Discount,498,0.879919678714859
Swimwear,Three-piece Separate Dress,112111206,75,B,Inventory,Quantity,498,
Swimwear,Three-piece Separate Dress,112111206,75,B,Inventory,Tag Price Amount,498,
Swimwear,Two-piece separates pants,113111226,80,A,Cumulative Sales,Quantity,398,21.0
Swimwear,Two-piece separates pants,113111226,80,A,Cumulative Sales,Tag Price Amount,398,8358.0
Swimwear,Two-piece separates pants,113111226,80,A,Cumulative Sales,Sales Amount,398,6238.6
Swimwear,Two-piece separates pants,113111226,80,A,Cumulative Sales,Discount,398,0.746422589136157
Swimwear,Two-piece separates pants,113111226,80,A,Inventory,Quantity,398,178.0
Swimwear,Two-piece separates pants,113111226,80,A,Inventory,Tag Price Amount,398,70844.0
Swimwear,Three-piece Separate Dress,112111209,75,B,Cumulative Sales,Quantity,498,1.0
Swimwear,Three-piece Separate Dress,112111209,75,B,Cumulative Sales,Tag Price Amount,498,498.0
Swimwear,Three-piece Separate Dress,112111209,75,B,Cumulative Sales,Sales Amount,498,349.0
Swimwear,Three-piece Separate Dress,112111209,75,B,Cumulative Sales,Discount,498,0.700803212851406
Swimwear,Three-piece Separate Dress,112111209,75,B,Inventory,Quantity,498,5.0
Swimwear,Three-piece Separate Dress,112111209,75,B,Inventory,Tag Price Amount,498,2490.0
Swim Accessories,Children's Swimming Goggles,110161201,71,A,Cumulative Sales,Quantity,118,23.0
Swim Accessories,Children's Swimming Goggles,110161201,71,A,Cumulative Sales,Tag Price Amount,118,2714.0
Swim Accessories,Children's Swimming Goggles,110161201,71,A,Cumulative Sales,Sales Amount,118,2420.54
Swim Accessories,Children's Swimming Goggles,110161201,71,A,Cumulative Sales,Discount,118,0.891871775976419
Swim Accessories,Children's Swimming Goggles,110161201,71,A,Inventory,Quantity,118,187.0
Swim Accessories,Children's Swimming Goggles,110161201,71,A,Inventory,Tag Price Amount,118,22066.0
Swim Accessories,Children's Swimming Goggles,110161201,80,B,Cumulative Sales,Quantity,118,1.0
Swim Accessories,Children's Swimming Goggles,110161201,80,B,Cumulative Sales,Tag Price Amount,118,118.0
Swim Accessories,Children's Swimming Goggles,110161201,80,B,Cumulative Sales,Sales Amount,118,103.8
Swim Accessories,Children's Swimming Goggles,110161201,80,B,Cumulative Sales,Discount,118,0.879661016949153
Swim Accessories,Children's Swimming Goggles,110161201,80,B,Inventory,Quantity,118,21.0
Swim Accessories,Children's Swimming Goggles,110161201,80,B,Inventory,Tag Price Amount,118,2478.0
Swim Accessories,Children's Swimming Goggles,066201,92,A,Cumulative Sales,Quantity,88,21.0
Swim Accessories,Children's Swimming Goggles,066201,92,A,Cumulative Sales,Tag Price Amount,88,1848.0
Swim Accessories,Children's Swimming Goggles,066201,92,A,Cumulative Sales,Sales Amount,88,1578.8
Swim Accessories,Children's Swimming Goggles,066201,92,A,Cumulative Sales,Discount,88,0.854329004329004
Swim Accessories,Children's Swimming Goggles,066201,92,A,Inventory,Quantity,88,217.0
Swim Accessories,Children's Swimming Goggles,066201,92,A,Inventory,Tag Price Amount,88,19096.0
Swim Accessories,Children's Swimming Goggles,10920003,92,B,Cumulative Sales,Quantity,60,2.0
Swim Accessories,Children's Swimming Goggles,10920003,92,B,Cumulative Sales,Tag Price Amount,60,120.0
Swim Accessories,Children's Swimming Goggles,10920003,92,B,Cumulative Sales,Sales Amount,60,114.0
Swim Accessories,Children's Swimming Goggles,10920003,92,B,Cumulative Sales,Discount,60,0.95
Swim Accessories,Children's Swimming Goggles,10920003,92,B,Inventory,Quantity,60,91.0
Swim Accessories,Children's Swimming Goggles,10920003,92,B,Inventory,Tag Price Amount,60,5460.0
Swim Accessories,Children's Swimming Goggles,110161201,74,A,Cumulative Sales,Quantity,118,20.0
Swim Accessories,Children's Swimming Goggles,110161201,74,A,Cumulative Sales,Tag Price Amount,118,2360.0
Swim Accessories,Children's Swimming Goggles,110161201,74,A,Cumulative Sales,Sales Amount,118,1977.0
Swim Accessories,Children's Swimming Goggles,110161201,74,A,Cumulative Sales,Discount,118,0.83771186440678
Swim Accessories,Children's Swimming Goggles,110161201,74,A,Inventory,Quantity,118,220.0
Swim Accessories,Children's Swimming Goggles,110161201,74,A,Inventory,Tag Price Amount,118,25960.0
Swim Accessories,Children's Swimming Goggles,110161202,71,B,Cumulative Sales,Quantity,88,2.0
Swim Accessories,Children's Swimming Goggles,110161202,71,B,Cumulative Sales,Tag Price Amount,88,176.0
Swim Accessories,Children's Swimming Goggles,110161202,71,B,Cumulative Sales,Sales Amount,88,176.0
Swim Accessories,Children's Swimming Goggles,110161202,71,B,Cumulative Sales,Discount,88,1.0
Swim Accessories,Children's Swimming Goggles,110161202,71,B,Inventory,Quantity,88,15.0
Swim Accessories,Children's Swimming Goggles,110161202,71,B,Inventory,Tag Price Amount,88,1320.0
Swim Accessories,Children's Swimming Goggles,066201,50,A,Cumulative Sales,Quantity,88,19.0
Swim Accessories,Children's Swimming Goggles,066201,50,A,Cumulative Sales,Tag Price Amount,88,1672.0
Swim Accessories,Children's Swimming Goggles,066201,50,A,Cumulative Sales,Sales Amount,88,1475.84
Swim Accessories,Children's Swimming Goggles,066201,50,A,Cumulative Sales,Discount,88,0.882679425837321
Swim Accessories,Children's Swimming Goggles,066201,50,A,Inventory,Quantity,88,220.0
Swim Accessories,Children's Swimming Goggles,066201,50,A,Inventory,Tag Price Amount,88,19360.0
Swim Accessories,Children's Swimming Goggles,111161201,70,B,Cumulative Sales,Quantity,88,2.0
Swim Accessories,Children's Swimming Goggles,111161201,70,B,Cumulative Sales,Tag Price Amount,88,176.0
Swim Accessories,Children's Swimming Goggles,111161201,70,B,Cumulative Sales,Sales Amount,88,167.0
Swim Accessories,Children's Swimming Goggles,111161201,70,B,Cumulative Sales,Discount,88,0.948863636363636
Swim Accessories,Children's Swimming Goggles,111161201,70,B,Inventory,Quantity,88,19.0
Swim Accessories,Children's Swimming Goggles,111161201,70,B,Inventory,Tag Price Amount,88,1672.0
Swim Accessories,Children's Swimming Goggles,066201,35,A,Cumulative Sales,Quantity,88,15.0
Swim Accessories,Children's Swimming Goggles,066201,35,A,Cumulative Sales,Tag Price Amount,88,1320.0
Swim Accessories,Children's Swimming Goggles,066201,35,A,Cumulative Sales,Sales Amount,88,1091.8
Swim Accessories,Children's Swimming Goggles,066201,35,A,Cumulative Sales,Discount,88,0.827121212121212
Swim Accessories,Children's Swimming Goggles,066201,35,A,Inventory,Quantity,88,233.0
Swim Accessories,Children's Swimming Goggles,066201,35,A,Inventory,Tag Price Amount,88,20504.0
Swim Accessories,Children's Swimming Goggles,111161202,64,B,Cumulative Sales,Quantity,118,2.0
Swim Accessories,Children's Swimming Goggles,111161202,64,B,Cumulative Sales,Tag Price Amount,118,236.0
Swim Accessories,Children's Swimming Goggles,111161202,64,B,Cumulative Sales,Sales Amount,118,236.0
Swim Accessories,Children's Swimming Goggles,111161202,64,B,Cumulative Sales,Discount,118,1.0
Swim Accessories,Children's Swimming Goggles,111161202,64,B,Inventory,Quantity,118,40.0
Swim Accessories,Children's Swimming Goggles,111161202,64,B,Inventory,Tag Price Amount,118,4720.0
Swim Accessories,Children's Swimming Goggles,113161203,74,A,Cumulative Sales,Quantity,88,14.0
Swim Accessories,Children's Swimming Goggles,113161203,74,A,Cumulative Sales,Tag Price Amount,88,1232.0
Swim Accessories,Children's Swimming Goggles,113161203,74,A,Cumulative Sales,Sales Amount,88,1158.4
Swim Accessories,Children's Swimming Goggles,113161203,74,A,Cumulative Sales,Discount,88,0.94025974025974
Swim Accessories,Children's Swimming Goggles,113161203,74,A,Inventory,Quantity,88,215.0
Swim Accessories,Children's Swimming Goggles,113161203,74,A,Inventory,Tag Price Amount,88,18920.0
Swim Accessories,Children's Swimming Goggles,10920003,93,B,Cumulative Sales,Quantity,60,3.0
Swim Accessories,Children's Swimming Goggles,10920003,93,B,Cumulative Sales,Tag Price Amount,60,180.0
Swim Accessories,Children's Swimming Goggles,10920003,93,B,Cumulative Sales,Sales Amount,60,156.0
Swim Accessories,Children's Swimming Goggles,10920003,93,B,Cumulative Sales,Discount,60,0.866666666666667
Swim Accessories,Children's Swimming Goggles,10920003,93,B,Inventory,Quantity,60,31.0
Swim Accessories,Children's Swimming Goggles,10920003,93,B,Inventory,Tag Price Amount,60,1860.0
Swim Accessories,Children's Swimming Goggles,113161202,93,A,Cumulative Sales,Quantity,158,11.0
Swim Accessories,Children's Swimming Goggles,113161202,93,A,Cumulative Sales,Tag Price Amount,158,1738.0
Swim Accessories,Children's Swimming Goggles,113161202,93,A,Cumulative Sales,Sales Amount,158,1428.7
Swim Accessories,Children's Swimming Goggles,113161202,93,A,Cumulative Sales,Discount,158,0.822036823935558
Swim Accessories,Children's Swimming Goggles,113161202,93,A,Inventory,Quantity,158,248.0
Swim Accessories,Children's Swimming Goggles,113161202,93,A,Inventory,Tag Price Amount,158,39184.0
Swim Accessories,Children's Swimming Goggles,111161201,30,B,Cumulative Sales,Quantity,88,3.0
Swim Accessories,Children's Swimming Goggles,111161201,30,B,Cumulative Sales,Tag Price Amount,88,264.0
Swim Accessories,Children's Swimming Goggles,111161201,30,B,Cumulative Sales,Sales Amount,88,253.4
Swim Accessories,Children's Swimming Goggles,111161201,30,B,Cumulative Sales,Discount,88,0.959848484848485
Swim Accessories,Children's Swimming Goggles,111161201,30,B,Inventory,Quantity,88,99.0
Swim Accessories,Children's Swimming Goggles,111161201,30,B,Inventory,Tag Price Amount,88,8712.0
Swim Accessories,Children's Swimming Goggles,113161203,97,A,Cumulative Sales,Quantity,88,11.0
Swim Accessories,Children's Swimming Goggles,113161203,97,A,Cumulative Sales,Tag Price Amount,88,968.0
Swim Accessories,Children's Swimming Goggles,113161203,97,A,Cumulative Sales,Sales Amount,88,887.6
Swim Accessories,Children's Swimming Goggles,113161203,97,A,Cumulative Sales,Discount,88,0.916942148760331
Swim Accessories,Children's Swimming Goggles,113161203,97,A,Inventory,Quantity,88,48.0
Swim Accessories,Children's Swimming Goggles,113161203,97,A,Inventory,Tag Price Amount,88,4224.0
Swim Accessories,Children's Swimming Goggles,111161201,80,B,Cumulative Sales,Quantity,88,3.0
Swim Accessories,Children's Swimming Goggles,111161201,80,B,Cumulative Sales,Tag Price Amount,88,264.0
Swim Accessories,Children's Swimming Goggles,111161201,80,B,Cumulative Sales,Sales Amount,88,264.0
Swim Accessories,Children's Swimming Goggles,111161201,80,B,Cumulative Sales,Discount,88,1.0
Swim Accessories,Children's Swimming Goggles,111161201,80,B,Inventory,Quantity,88,50.0
Swim Accessories,Children's Swimming Goggles,111161201,80,B,Inventory,Tag Price Amount,88,4400.0
Swim Accessories,Children's Swimming Goggles,066201,72,A,Cumulative Sales,Quantity,88,10.0
Swim Accessories,Children's Swimming Goggles,066201,72,A,Cumulative Sales,Tag Price Amount,88,880.0
Swim Accessories,Children's Swimming Goggles,066201,72,A,Cumulative Sales,Sales Amount,88,798.8
Swim Accessories,Children's Swimming Goggles,066201,72,A,Cumulative Sales,Discount,88,0.907727272727273
Swim Accessories,Children's Swimming Goggles,066201,72,A,Inventory,Quantity,88,241.0
Swim Accessories,Children's Swimming Goggles,066201,72,A,Inventory,Tag Price Amount,88,21208.0
Swim Accessories,Children's Swimming Goggles,110161202,92,B,Cumulative Sales,Quantity,88,4.0
Swim Accessories,Children's Swimming Goggles,110161202,92,B,Cumulative Sales,Tag Price Amount,88,352.0
Swim Accessories,Children's Swimming Goggles,110161202,92,B,Cumulative Sales,Sales Amount,88,322.0
Swim Accessories,Children's Swimming Goggles,110161202,92,B,Cumulative Sales,Discount,88,0.914772727272727
Swim Accessories,Children's Swimming Goggles,110161202,92,B,Inventory,Quantity,88,38.0
Swim Accessories,Children's Swimming Goggles,110161202,92,B,Inventory,Tag Price Amount,88,3344.0
Swim Accessories,Children's Swimming Goggles,111161201,92,A,Cumulative Sales,Quantity,88,10.0
Swim Accessories,Children's Swimming Goggles,111161201,92,A,Cumulative Sales,Tag Price Amount,88,880.0
Swim Accessories,Children's Swimming Goggles,111161201,92,A,Cumulative Sales,Sales Amount,88,788.0
Swim Accessories,Children's Swimming Goggles,111161201,92,A,Cumulative Sales,Discount,88,0.895454545454546
Swim Accessories,Children's Swimming Goggles,111161201,92,A,Inventory,Quantity,88,68.0
Swim Accessories,Children's Swimming Goggles,111161201,92,A,Inventory,Tag Price Amount,88,5984.0
Swim Accessories,Children's Swimming Goggles,111161203,94,B,Cumulative Sales,Quantity,118,4.0
Swim Accessories,Children's Swimming Goggles,111161203,94,B,Cumulative Sales,Tag Price Amount,118,472.0
Swim Accessories,Children's Swimming Goggles,111161203,94,B,Cumulative Sales,Sales Amount,118,424.3
Swim Accessories,Children's Swimming Goggles,111161203,94,B,Cumulative Sales,Discount,118,0.898940677966102
Swim Accessories,Children's Swimming Goggles,111161203,94,B,Inventory,Quantity,118,45.0
Swim Accessories,Children's Swimming Goggles,111161203,94,B,Inventory,Tag Price Amount,118,5310.0
Swim Accessories,Children's Swim Cap,111171202,92,A,Cumulative Sales,Quantity,28,7.0
Swim Accessories,Children's Swim Cap,111171202,92,A,Cumulative Sales,Tag Price Amount,28,196.0
Swim Accessories,Children's Swim Cap,111171202,92,A,Cumulative Sales,Sales Amount,28,181.8
